"","start","end"
"5174",13889051,13891051
"5175",22507371,22509371
"5176",800161,802161
"5177",24778953,24780953
"5178",26899344,26901344
"5179",27215164,27217164
"5180",12818570,12820570
"5181",24153098,24155098
"5182",14752177,14754177
"5183",20812939,20814939
"5184",24636789,24638789
"5185",16813681,16815681
"5186",1007432,1009432
"5187",22871967,22873967
"5188",2589340,2591340
"5189",22426955,22428955
"5190",26496093,26498093
"5191",24159086,24161086
"5192",8698800,8700800
"5193",19162662,19164662
"5194",4289991,4291991
"5195",9068049,9070049
"5196",2705207,2707207
"5197",27005040,27007040
"5198",27728528,27730528
"5199",9515438,9517438
"5200",1163877,1165877
"5201",5022189,5024189
"5202",11972560,11974560
"5203",20861470,20863470
"5204",26246180,26248180
"5205",24763824,24765824
"5206",25807951,25809951
"5207",27049904,27051904
"5208",8583935,8585935
"5209",27320035,27322035
"5210",26982769,26984769
"5211",3116690,3118690
"5212",397533,399533
"5213",14039942,14041942
"5214",16985994,16987994
"5215",7126373,7128373
"5216",12007855,12009855
"5217",24736593,24738593
"5218",10730274,10732274
"5219",2868911,2870911
"5220",4541926,4543926
"5221",8020373,8022373
"5222",11300405,11302405
"5223",26572261,26574261
"5224",2825492,2827492
"5225",5322438,5324438
"5226",25511906,25513906
"5227",15307451,15309451
"5228",26120004,26122004
"5229",21114958,21116958
"5230",14169998,14171998
"5231",12048723,12050723
"5232",20745999,20747999
"5233",19782598,19784598
"5234",8034882,8036882
"5235",27329381,27331381
"5236",26471867,26473867
"5237",27960515,27962515
"5238",8392198,8394198
"5239",19032070,19034070
"5240",19679144,19681144
"5241",10735698,10737698
"5242",4171979,4173979
"5243",507387,509387
"5244",1564276,1566276
"5245",558286,560286
"5246",25377049,25379049
"5247",18667970,18669970
"5248",22993640,22995640
"5249",1328923,1330923
"5250",25322407,25324407
"5251",950889,952889
"5252",7603569,7605569
"5253",14054274,14056274
"5254",2729736,2731736
"5255",2023218,2025218
"5256",19785304,19787304
"5257",12657696,12659696
"5258",8446838,8448838
"5259",14592104,14594104
"5260",16639709,16641709
"5261",18990998,18992998
"5262",24450560,24452560
"5263",9935570,9937570
"5264",2664772,2666772
"5265",151269,153269
"5266",18559167,18561167
"5267",14311853,14313853
"5268",10862967,10864967
"5269",13980721,13982721
"5270",11220256,11222256
"5271",13119003,13121003
"5272",23723392,23725392
"5273",27487445,27489445
"5274",18337087,18339087
"5275",15069648,15071648
"5276",8616877,8618877
"5277",7084684,7086684
"5278",1114476,1116476
"5279",22114529,22116529
"5280",27951206,27953206
"5281",7518477,7520477
"5282",10841599,10843599
"5283",18844837,18846837
"5284",13747213,13749213
"5285",19655067,19657067
"5286",737488,739488
"5287",9155841,9157841
"5288",7493418,7495418
"5289",11781076,11783076
"5290",26855022,26857022
"5291",5198756,5200756
"5292",1557162,1559162
"5293",8503763,8505763
"5294",20720308,20722308
"5295",3321219,3323219
"5296",3258843,3260843
"5297",15280401,15282401
"5298",4390119,4392119
"5299",15580828,15582828
"5300",25181699,25183699
"5301",22386596,22388596
"5302",4187190,4189190
"5303",25433286,25435286
"5304",1685421,1687421
"5305",24165279,24167279
"5306",21011153,21013153
"5307",8216632,8218632
"5308",6544752,6546752
"5309",807515,809515
"5310",14682279,14684279
"5311",10908849,10910849
"5312",7449298,7451298
"5313",22234038,22236038
"5314",20247106,20249106
"5315",7623910,7625910
"5316",22657557,22659557
"5317",11905878,11907878
"5318",13867704,13869704
"5319",24300943,24302943
"5320",14905574,14907574
"5321",20623260,20625260
"5322",118169,120169
"5323",11655157,11657157
"5324",20342424,20344424
"5325",61349,63349
"5326",10245166,10247166
"5327",12841256,12843256
"5328",7490296,7492296
"5329",19049021,19051021
"5330",20740725,20742725
"5331",13799418,13801418
"5332",14233842,14235842
"5333",4312325,4314325
"5334",14862455,14864455
"5335",27425880,27427880
"5336",4873044,4875044
"5337",2220673,2222673
"5338",14204126,14206126
"5339",20205919,20207919
"5340",13420957,13422957
"5341",23597127,23599127
"5342",281323,283323
"5343",169596,171596
"5344",25050459,25052459
"5345",14473235,14475235
"5346",15725121,15727121
"5347",26079602,26081602
"5348",18801478,18803478
"5349",7378445,7380445
"5350",4011995,4013995
"5351",24310594,24312594
"5352",8826826,8828826
"5353",20763652,20765652
"5354",15576908,15578908
"5355",24039546,24041546
"5356",176601,178601
"5357",20213744,20215744
"5358",1703983,1705983
"5359",202177,204177
"5360",21472825,21474825
"5361",1970590,1972590
"5362",12799441,12801441
"5363",8398349,8400349
"5364",13066467,13068467
"5365",11976020,11978020
"5366",18519570,18521570
"5367",14709778,14711778
"5368",26703246,26705246
"5369",1246759,1248759
"5370",10064269,10066269
"5371",15667596,15669596
"5372",24671488,24673488
"5373",19477567,19479567
"5374",9871871,9873871
"5375",8318033,8320033
"5376",26066354,26068354
"5377",6556606,6558606
"5378",22378122,22380122
"5379",21960477,21962477
"5380",1504720,1506720
"5381",2504555,2506555
"5382",12112601,12114601
"5383",25866209,25868209
"5384",11058007,11060007
"5385",8634380,8636380
"5386",7272253,7274253
"5387",4139384,4141384
"5388",13163354,13165354
"5389",13443981,13445981
"5390",10314457,10316457
"5391",22097313,22099313
"5392",27629873,27631873
"5393",19530735,19532735
"5394",9458481,9460481
"5395",10609091,10611091
"5396",21723987,21725987
"5397",12457809,12459809
"5398",12651099,12653099
"5399",359922,361922
"5400",19962922,19964922
"5401",19113217,19115217
"5402",13652866,13654866
"5403",6773761,6775761
"5404",6412578,6414578
"5405",7507774,7509774
"5406",8516159,8518159
"5407",9391946,9393946
"5408",9901375,9903375
"5409",5003630,5005630
"5410",19331007,19333007
"5411",1828081,1830081
"5412",16150823,16152823
"5413",18182353,18184353
"5414",2077893,2079893
"5415",109621,111621
"5416",15371679,15373679
"5417",11681475,11683475
"5418",11470950,11472950
"5419",13004920,13006920
"5420",12386932,12388932
"5421",12128268,12130268
"5422",25919921,25921921
"5423",4225429,4227429
"5424",6148402,6150402
"5425",4084192,4086192
"5426",6640509,6642509
"5427",15253413,15255413
"5428",18493592,18495592
"5429",27257494,27259494
"5430",22748784,22750784
"5431",10510080,10512080
"5432",21650565,21652565
"5433",5607532,5609532
"5434",19945118,19947118
"5435",22566469,22568469
"5436",251881,253881
"5437",24380779,24382779
"5438",1057082,1059082
"5439",2913174,2915174
"5440",2391349,2393349
"5441",8224436,8226436
"5442",20943655,20945655
"5443",8422408,8424408
"5444",6866602,6868602
"5445",2544582,2546582
"5446",22709815,22711815
"5447",8322845,8324845
"5448",11790919,11792919
"5449",6785379,6787379
"5450",84946,86946
"5451",9525636,9527636
"5452",4996338,4998338
"5453",2610281,2612281
"5454",7092873,7094873
"5455",744589,746589
"5456",16090650,16092650
"5457",15687689,15689689
"5458",21251574,21253574
"5459",7968491,7970491
"5460",17647429,17649429
"5461",21224372,21226372
"5462",2010486,2012486
"5463",27703874,27705874
"5464",5601029,5603029
"5465",10948601,10950601
"5466",14834955,14836955
"5467",8866711,8868711
"5468",25868437,25870437
"5469",19932375,19934375
"5470",3540548,3542548
"5471",10848685,10850685
"5472",16085166,16087166
"5473",3588649,3590649
"5474",25576747,25578747
"5475",6380678,6382678
"5476",12318183,12320183
"5477",13583445,13585445
"5478",8525706,8527706
"5479",9986409,9988409
"5480",22119057,22121057
"5481",12431451,12433451
"5482",19210833,19212833
"5483",1231199,1233199
"5484",10140631,10142631
"5485",6518866,6520866
"5486",8388990,8390990
"5487",12176405,12178405
"5488",6828434,6830434
"5489",24178691,24180691
"5490",6595769,6597769
"5491",1361384,1363384
"5492",6191428,6193428
"5493",19833995,19835995
"5494",1869222,1871222
"5495",299740,301740
"5496",628427,630427
"5497",7529454,7531454
"5498",3300333,3302333
"5499",18350240,18352240
"5500",9340553,9342553
"5501",26071501,26073501
"5502",4799162,4801162
"5503",16341215,16343215
"5504",3598370,3600370
"5505",14067915,14069915
"5506",9772868,9774868
"5507",25905492,25907492
"5508",24185320,24187320
"5509",27543058,27545058
"5510",9356907,9358907
"5511",3208056,3210056
"5512",13530895,13532895
"5513",5376287,5378287
"5514",6775941,6777941
"5515",25588867,25590867
"5516",16851787,16853787
"5517",13414392,13416392
"5518",22790767,22792767
"5519",2441992,2443992
"5520",19974291,19976291
"5521",19696871,19698871
"5522",6923308,6925308
"5523",8452246,8454246
"5524",11375352,11377352
"5525",1926220,1928220
"5526",26334162,26336162
"5527",24549297,24551297
"5528",18819100,18821100
"5529",24435617,24437617
"5530",3238806,3240806
"5531",12484976,12486976
"5532",6880772,6882772
"5533",9194777,9196777
"5534",781481,783481
"5535",12139071,12141071
"5536",5234519,5236519
"5537",1731333,1733333
"5538",1422398,1424398
"5539",7725603,7727603
"5540",8922222,8924222
"5541",5214640,5216640
"5542",24789139,24791139
"5543",22563942,22565942
"5544",20992430,20994430
"5545",6567091,6569091
"5546",15849441,15851441
"5547",11492669,11494669
"5548",15766435,15768435
"5549",19259714,19261714
"5550",18230247,18232247
"5551",16107784,16109784
"5552",6813778,6815778
"5553",9607282,9609282
"5554",10014875,10016875
"5555",9062334,9064334
"5556",26848274,26850274
"5557",7771989,7773989
"5558",8513801,8515801
"5559",22020986,22022986
"5560",18553471,18555471
"5561",15216633,15218633
"5562",16899785,16901785
"5563",14466204,14468204
"5564",13902918,13904918
"5565",462842,464842
"5566",16655682,16657682
"5567",11255900,11257900
"5568",9110523,9112523
"5569",15107043,15109043
"5570",11633882,11635882
"5571",14159958,14161958
"5572",7549891,7551891
"5573",24552278,24554278
"5574",16993341,16995341
"5575",24225060,24227060
"5576",11705966,11707966
"5577",11808953,11810953
"5578",5521730,5523730
"5579",10971750,10973750
"5580",1617901,1619901
"5581",235431,237431
"5582",17545035,17547035
"5583",7183918,7185918
"5584",18692792,18694792
"5585",13296439,13298439
"5586",1912062,1914062
"5587",22725294,22727294
"5588",4016278,4018278
"5589",5018609,5020609
"5590",18859663,18861663
"5591",2910400,2912400
"5592",27821094,27823094
"5593",1136949,1138949
"5594",19971777,19973777
"5595",12994011,12996011
"5596",6667905,6669905
"5597",20105651,20107651
"5598",10498689,10500689
"5599",20664472,20666472
"5600",11467173,11469173
"5601",22899056,22901056
"5602",7649702,7651702
"5603",27248694,27250694
"5604",3733613,3735613
"5605",2320129,2322129
"5606",25034609,25036609
"5607",11182499,11184499
"5608",362421,364421
"5609",4042130,4044130
"5610",2456410,2458410
"5611",1145173,1147173
"5612",15960115,15962115
"5613",14820967,14822967
"5614",11984190,11986190
"5615",24101441,24103441
"5616",25922869,25924869
"5617",13385544,13387544
"5618",868352,870352
"5619",10992583,10994583
"5620",23325666,23327666
"5621",25259521,25261521
"5622",10390425,10392425
"5623",7470972,7472972
"5624",26575831,26577831
"5625",22181685,22183685
"5626",15846084,15848084
"5627",18919940,18921940
"5628",14531796,14533796
"5629",20888209,20890209
"5630",6003909,6005909
"5631",14786573,14788573
"5632",8433103,8435103
"5633",14790197,14792197
"5634",19571605,19573605
"5635",10720918,10722918
"5636",13969793,13971793
"5637",8195683,8197683
"5638",7293127,7295127
"5639",18300754,18302754
"5640",24466174,24468174
"5641",3384760,3386760
"5642",15287562,15289562
"5643",20310271,20312271
"5644",3896601,3898601
"5645",14300220,14302220
"5646",14249111,14251111
"5647",3555432,3557432
"5648",27713820,27715820
"5649",21557027,21559027
"5650",16008631,16010631
"5651",18530689,18532689
"5652",1769996,1771996
"5653",9973619,9975619
"5654",27478484,27480484
"5655",27905330,27907330
"5656",11013303,11015303
"5657",27144260,27146260
"5658",27094472,27096472
"5659",8745083,8747083
"5660",3675870,3677870
"5661",23039914,23041914
"5662",266714,268714
"5663",11732817,11734817
"5664",16343728,16345728
"5665",25487498,25489498
"5666",19738605,19740605
"5667",1605827,1607827
"5668",7952541,7954541
"5669",21917927,21919927
"5670",10618003,10620003
"5671",961643,963643
"5672",26585575,26587575
"5673",15427288,15429288
"5674",7896512,7898512
"5675",20815926,20817926
"5676",143466,145466
"5677",3695023,3697023
"5678",3678482,3680482
"5679",1471588,1473588
"5680",13059517,13061517
"5681",14674168,14676168
"5682",23510468,23512468
"5683",7047958,7049958
"5684",16299383,16301383
"5685",9509903,9511903
"5686",11967252,11969252
"5687",21702397,21704397
"5688",13061884,13063884
"5689",1544155,1546155
"5690",6643603,6645603
"5691",24516539,24518539
"5692",11474734,11476734
"5693",13158229,13160229
"5694",24134000,24136000
"5695",21187223,21189223
"5696",1711303,1713303
"5697",9285267,9287267
"5698",4634772,4636772
"5699",23012706,23014706
"5700",707923,709923
"5701",9669658,9671658
"5702",18215701,18217701
"5703",3591134,3593134
"5704",21823831,21825831
"5705",18680546,18682546
"5706",21108114,21110114
"5707",10184770,10186770
"5708",3108736,3110736
"5709",162543,164543
"5710",12583566,12585566
"5711",3760629,3762629
"5712",9636556,9638556
"5713",26618006,26620006
"5714",19702646,19704646
"5715",19093503,19095503
"5716",22362951,22364951
"5717",8064454,8066454
"5718",15042556,15044556
"5719",18715621,18717621
"5720",16881742,16883742
"5721",7361164,7363164
"5722",7073049,7075049
"5723",24971923,24973923
"5724",24965217,24967217
"5725",484332,486332
"5726",20626916,20628916
"5727",115556,117556
"5728",21448021,21450021
"5729",2191832,2193832
"5730",9183033,9185033
"5731",9494726,9496726
"5732",12377175,12379175
"5733",6424655,6426655
"5734",12247580,12249580
"5735",10626884,10628884
"5736",21848749,21850749
"5737",8811132,8813132
"5738",27874117,27876117
"5739",635870,637870
"5740",27848783,27850783
"5741",19481139,19483139
"5742",25559464,25561464
"5743",11541859,11543859
"5744",13126943,13128943
"5745",20566859,20568859
"5746",8547836,8549836
"5747",2268738,2270738
"5748",8325633,8327633
"5749",8586642,8588642
"5750",5735377,5737377
"5751",8538728,8540728
"5752",6529087,6531087
"5753",26948972,26950972
"5754",21969808,21971808
"5755",18908424,18910424
"5756",5831867,5833867
"5757",1488355,1490355
"5758",19826710,19828710
"5759",12985331,12987331
"5760",14223416,14225416
"5761",7851637,7853637
"5762",12617237,12619237
"5763",5569100,5571100
"5764",24648460,24650460
"5765",22511709,22513709
"5766",7114482,7116482
"5767",5353733,5355733
"5768",11381506,11383506
"5769",24307368,24309368
"5770",11848333,11850333
"5771",9398506,9400506
"5772",18987435,18989435
"5773",18869591,18871591
"5774",3970220,3972220
"5775",15001017,15003017
"5776",3133821,3135821
"5777",2125109,2127109
"5778",12873607,12875607
"5779",6807896,6809896
"5780",388253,390253
"5781",23137904,23139904
"5782",26606413,26608413
"5783",18333710,18335710
"5784",12202547,12204547
"5785",25078933,25080933
"5786",3347499,3349499
"5787",20209181,20211181
"5788",8472431,8474431
"5789",25277360,25279360
"5790",8814115,8816115
"5791",25932504,25934504
